id,state,district,city,lat,lon,street_name,road_type,time_of_day,day_of_week,crime_rate,lighting_level,crowd_density,cctv_count,distance_to_police_m,recent_reports,population_density_per_km2,safety_score,is_safe
171,Maharashtra,Mumbai,Mumbai,19.022931,72.838339,Nehru Road 324,Residential,Afternoon,Tuesday,0.312,0.576,0.396,6,749,1,19380,54.21,medium
172,Maharashtra,Mumbai,Mumbai,19.117395,72.790238,Nehru Road 757,Alley,Evening,Saturday,0.486,0.433,0.37,8,1772,3,22681,21.78,not safe
173,Maharashtra,Mumbai,Mumbai,19.111028,72.800905,Hospital Road 612,Highway,Morning,Sunday,0.208,0.895,0.374,13,1569,0,18526,80.77,safe
174,Maharashtra,Mumbai,Mumbai,19.132365,72.90653,Nehru Road 304,Main Road,Evening,Tuesday,0.261,0.786,0.832,11,580,1,20760,76.56,safe
175,Maharashtra,Mumbai,Mumbai,19.05916,72.921631,Temple Street 15,College Area,Afternoon,Wednesday,0.323,0.867,0.976,10,447,0,21224,89.27,safe
176,Maharashtra,Mumbai,Mumbai,19.055026,72.920341,Station Road 998,Residential,Evening,Saturday,0.391,0.619,0.578,8,998,1,22555,53.31,medium
177,Maharashtra,Mumbai,Mumbai,19.143653,72.919577,Park Lane 654,Alley,Morning,Sunday,0.244,0.57,0.262,8,2115,1,22880,46.17,medium
178,Maharashtra,Mumbai,Mumbai,19.00111,72.78109,MG Road 588,Highway,Night,Thursday,0.244,0.717,0.289,10,772,1,20840,57.53,medium
179,Maharashtra,Mumbai,Mumbai,19.108601,72.887376,Railway Station Road 349,Main Road,Morning,Wednesday,0.256,0.977,0.889,8,365,1,18298,87.7,safe
180,Maharashtra,Mumbai,Mumbai,19.110328,72.894142,Bus Stand 117,Residential,Night,Thursday,0.278,0.613,0.165,7,615,2,18734,35.71,not safe
181,Maharashtra,Mumbai,Mumbai,19.138225,72.904891,College Road 591,College Area,Morning,Tuesday,0.388,0.748,0.628,10,569,2,18222,68.78,medium
182,Maharashtra,Mumbai,Mumbai,19.059128,72.838083,Park Lane 831,Market Street,Evening,Monday,0.144,0.63,1.0,8,513,0,18219,79.87,safe
183,Maharashtra,Mumbai,Mumbai,19.00915,72.866808,Shivaji Path 122,Market Street,Night,Friday,0.315,0.537,0.507,9,246,2,21491,47.39,medium
184,Maharashtra,Mumbai,Mumbai,19.055041,72.968279,Shivaji Path 795,Market Street,Night,Thursday,0.303,0.491,0.56,8,438,2,18060,45.2,medium
185,Maharashtra,Mumbai,Mumbai,18.977808,72.849106,Railway Station Road 305,Market Street,Night,Wednesday,0.145,0.56,0.632,9,552,0,22950,64.03,medium
186,Maharashtra,Mumbai,Mumbai,19.166969,72.876635,Station Road 625,College Area,Morning,Sunday,0.185,0.56,1.0,9,759,1,20820,80.16,safe
187,Maharashtra,Mumbai,Mumbai,19.047716,72.909026,Nehru Road 641,Main Road,Evening,Saturday,0.149,0.74,0.671,8,965,1,20137,70.62,safe
188,Maharashtra,Mumbai,Mumbai,19.041268,72.945632,College Road 161,Main Road,Afternoon,Friday,0.223,0.928,0.633,9,535,1,19657,81.0,safe
189,Maharashtra,Mumbai,Mumbai,19.147006,72.819115,College Road 161,Residential,Night,Thursday,0.261,0.471,0.29,9,967,0,19450,46.41,medium
190,Maharashtra,Mumbai,Mumbai,19.162202,72.856065,Bus Stand 299,Residential,Afternoon,Wednesday,0.223,0.917,0.865,9,648,0,19152,84.8,safe
191,Maharashtra,Mumbai,Mumbai,18.976295,72.923569,Temple Street 720,Alley,Morning,Saturday,0.452,0.532,0.262,5,1372,2,21812,32.62,not safe
192,Maharashtra,Mumbai,Mumbai,19.084494,72.80762,Shivaji Path 947,Highway,Afternoon,Thursday,0.313,0.871,0.33,10,1563,0,21007,74.17,safe
193,Maharashtra,Mumbai,Mumbai,19.035312,72.920585,Main Street 558,Main Road,Afternoon,Wednesday,0.182,0.975,1.0,11,559,0,18625,97.12,safe
194,Maharashtra,Mumbai,Mumbai,19.146094,72.846621,Park Lane 74,Residential,Afternoon,Sunday,0.571,0.713,0.431,8,1018,1,18815,52.22,medium
195,Maharashtra,Mumbai,Mumbai,19.133241,72.924589,Temple Street 610,College Area,Evening,Thursday,0.201,0.743,0.722,9,567,0,18592,77.65,safe
196,Maharashtra,Mumbai,Mumbai,19.168303,72.920582,Main Street 480,College Area,Evening,Saturday,0.194,0.769,0.984,10,708,3,19237,69.55,medium
197,Maharashtra,Mumbai,Mumbai,19.008563,72.815083,Commercial Complex 966,Highway,Night,Thursday,0.195,0.626,0.145,9,1145,0,21387,55.47,medium
198,Maharashtra,Mumbai,Mumbai,18.990422,72.81878,College Road 613,Residential,Night,Saturday,0.132,0.416,0.094,8,1226,0,19381,42.19,medium
199,Maharashtra,Mumbai,Mumbai,19.062404,72.973774,Industrial Area 619,Highway,Morning,Monday,0.203,0.874,0.465,13,784,0,21700,86.14,safe
200,Maharashtra,Mumbai,Mumbai,19.10214,72.887621,Shivaji Path 985,College Area,Morning,Sunday,0.138,0.768,0.815,9,448,1,18075,84.62,safe
201,Maharashtra,Mumbai,Mumbai,19.169003,72.827879,Market Road 591,Residential,Afternoon,Thursday,0.379,0.851,0.264,8,893,0,22695,63.72,medium
202,Maharashtra,Mumbai,Mumbai,18.977336,72.93216,Hospital Road 668,Alley,Evening,Tuesday,0.423,0.206,0.715,8,2427,2,21362,28.76,not safe
203,Maharashtra,Mumbai,Mumbai,19.171401,72.798079,IT Park 651,Alley,Morning,Thursday,0.328,0.433,0.334,4,1802,2,21570,31.66,not safe
204,Maharashtra,Mumbai,Mumbai,18.994278,72.817554,Housing Society 419,Highway,Evening,Saturday,0.163,0.886,0.785,9,821,0,21364,85.36,safe
205,Maharashtra,Mumbai,Mumbai,18.99223,72.967998,Main Street 879,Main Road,Evening,Thursday,0.261,0.845,0.69,9,402,0,21998,79.58,safe
206,Maharashtra,Mumbai,Mumbai,19.042721,72.950739,Bus Stand 296,College Area,Night,Sunday,0.251,0.65,0.414,9,521,1,20219,54.89,medium
207,Maharashtra,Mumbai,Mumbai,18.980383,72.837909,School Street 38,Alley,Morning,Wednesday,0.261,0.45,0.419,4,1072,0,18928,49.44,medium
208,Maharashtra,Mumbai,Mumbai,19.108844,72.954038,Market Road 332,Residential,Night,Sunday,0.258,0.457,0.245,7,1008,1,22363,37.05,not safe
209,Maharashtra,Mumbai,Mumbai,19.141623,72.820912,Hospital Road 845,Residential,Night,Thursday,0.316,0.461,0.0,6,1008,0,22294,34.01,not safe
210,Maharashtra,Mumbai,Mumbai,19.111388,72.945282,Station Road 193,Market Street,Evening,Friday,0.415,0.742,1.0,7,334,1,21703,68.93,medium
211,Maharashtra,Mumbai,Mumbai,19.148594,72.884078,Bus Stand 641,Alley,Morning,Tuesday,0.262,0.546,0.0,6,1001,0,19555,46.78,medium
212,Maharashtra,Mumbai,Mumbai,19.009386,72.826446,Market Road 563,Main Road,Evening,Thursday,0.275,0.713,0.716,11,988,0,21767,74.96,safe
213,Maharashtra,Mumbai,Mumbai,19.016733,72.84321,Bus Stand 125,Residential,Afternoon,Saturday,0.484,0.888,0.494,9,831,0,20539,67.91,medium
214,Maharashtra,Mumbai,Mumbai,19.059854,72.781325,Gandhi Chowk 319,Market Street,Morning,Friday,0.463,1.0,0.633,11,479,2,18636,72.38,safe
215,Maharashtra,Mumbai,Mumbai,19.033102,72.884015,IT Park 96,Main Road,Morning,Thursday,0.353,0.904,0.638,10,510,1,20708,80.22,safe
216,Maharashtra,Mumbai,Mumbai,19.169613,72.791013,Main Street 664,Main Road,Night,Saturday,0.0,0.539,0.432,9,991,0,21646,63.66,medium
217,Maharashtra,Mumbai,Mumbai,19.097682,72.919027,Temple Street 522,College Area,Evening,Thursday,0.085,0.61,0.93,9,721,0,18243,81.2,safe
218,Maharashtra,Mumbai,Mumbai,19.092203,72.862914,Bus Stand 484,Main Road,Night,Friday,0.18,0.721,0.813,9,211,0,19953,74.33,safe
219,Maharashtra,Mumbai,Mumbai,19.007736,72.829346,Park Lane 393,Main Road,Afternoon,Sunday,0.094,1.0,0.879,12,325,0,19207,99.13,safe
220,Maharashtra,Mumbai,Mumbai,19.018983,72.86267,College Road 283,Alley,Evening,Sunday,0.371,0.352,0.635,4,1532,2,21741,28.71,not safe
221,Maharashtra,Mumbai,Mumbai,19.021008,72.883445,Hospital Road 274,Residential,Evening,Saturday,0.245,0.729,0.735,6,606,1,20161,62.55,medium
222,Maharashtra,Mumbai,Mumbai,18.98223,72.829615,Temple Street 858,Market Street,Night,Sunday,0.141,0.535,0.265,8,381,1,21740,50.54,medium
223,Maharashtra,Mumbai,Mumbai,19.138543,72.919068,Park Lane 458,Market Street,Night,Wednesday,0.33,0.604,0.498,11,532,0,19560,58.5,medium
224,Maharashtra,Mumbai,Mumbai,18.979149,72.78113,Industrial Area 566,Market Street,Night,Thursday,0.251,0.524,0.573,10,403,1,22953,56.02,medium
225,Maharashtra,Mumbai,Mumbai,19.127346,72.866159,Industrial Area 891,Main Road,Afternoon,Friday,0.138,1.0,0.875,10,473,0,22022,97.0,safe
226,Maharashtra,Mumbai,Mumbai,19.11902,72.896332,Commercial Complex 240,Alley,Morning,Wednesday,0.19,0.443,0.202,5,892,2,20773,39.45,not safe
227,Maharashtra,Mumbai,Mumbai,19.125559,72.939752,Bus Stand 723,Alley,Night,Saturday,0.196,0.111,0.014,4,1989,4,20009,0.0,not safe
228,Maharashtra,Mumbai,Mumbai,19.006738,72.892221,Park Lane 508,Residential,Afternoon,Friday,0.207,0.789,0.469,6,473,2,21453,60.53,medium
229,Maharashtra,Mumbai,Mumbai,19.095355,72.878015,Industrial Area 891,Residential,Night,Monday,0.381,0.35,0.01,5,468,0,22876,30.68,not safe
230,Maharashtra,Mumbai,Mumbai,19.139395,72.948209,Hospital Road 933,Alley,Morning,Saturday,0.266,0.383,0.273,7,1545,2,18572,36.83,not safe
231,Maharashtra,Mumbai,Mumbai,18.977741,72.808814,Park Lane 420,College Area,Afternoon,Monday,0.284,0.778,0.783,10,405,1,18413,79.56,safe
232,Maharashtra,Mumbai,Mumbai,19.072908,72.838184,Bus Stand 801,Highway,Evening,Friday,0.309,0.985,0.742,13,1217,1,22921,77.11,safe
233,Maharashtra,Mumbai,Mumbai,19.055142,72.920737,Commercial Complex 666,Residential,Evening,Sunday,0.174,0.462,0.519,6,991,2,18975,46.76,medium
234,Maharashtra,Mumbai,Mumbai,19.073879,72.926028,School Street 390,Highway,Night,Sunday,0.091,0.318,0.0,11,1487,2,22089,37.78,not safe
235,Maharashtra,Mumbai,Mumbai,19.07803,72.924948,School Street 37,Market Street,Morning,Tuesday,0.38,0.804,0.859,7,534,1,22515,74.71,safe
236,Maharashtra,Mumbai,Mumbai,19.09677,72.893023,Temple Street 233,College Area,Morning,Thursday,0.222,0.646,0.89,9,468,1,19263,80.45,safe
237,Maharashtra,Mumbai,Mumbai,19.080015,72.882091,Main Street 779,College Area,Morning,Thursday,0.379,0.903,0.952,7,376,2,19457,75.87,safe
238,Maharashtra,Mumbai,Mumbai,19.017508,72.825329,Gandhi Chowk 711,Highway,Morning,Monday,0.366,0.943,0.633,9,1658,1,21540,75.46,safe
239,Maharashtra,Mumbai,Mumbai,19.071138,72.91258,Industrial Area 816,Residential,Evening,Wednesday,0.138,0.665,0.543,8,881,0,18124,66.94,medium
240,Maharashtra,Mumbai,Mumbai,19.065808,72.825196,Housing Society 442,Main Road,Afternoon,Friday,0.423,0.975,0.666,10,503,1,21386,78.49,safe
241,Maharashtra,Mumbai,Mumbai,19.089156,72.963529,IT Park 580,College Area,Afternoon,Tuesday,0.166,0.883,1.0,9,466,0,21266,93.27,safe
242,Maharashtra,Mumbai,Mumbai,19.014462,72.836831,Gandhi Chowk 81,Market Street,Night,Friday,0.284,0.638,0.749,10,583,3,19699,50.49,medium
243,Maharashtra,Mumbai,Mumbai,18.991788,72.86626,Shivaji Path 510,Market Street,Afternoon,Tuesday,0.188,0.725,0.83,10,469,0,22566,85.74,safe
244,Maharashtra,Mumbai,Mumbai,19.013879,72.778705,Railway Station Road 654,Highway,Night,Wednesday,0.085,0.519,0.328,11,1856,1,20012,52.71,medium
245,Maharashtra,Mumbai,Mumbai,19.152917,72.956813,MG Road 921,Alley,Evening,Saturday,0.303,0.409,0.334,4,1094,1,21410,33.35,not safe
246,Maharashtra,Mumbai,Mumbai,19.16598,72.805118,School Street 162,Residential,Night,Wednesday,0.352,0.478,0.306,5,416,0,22365,40.93,medium
247,Maharashtra,Mumbai,Mumbai,19.080629,72.917638,Temple Street 655,Alley,Evening,Thursday,0.469,0.145,0.622,5,914,2,21293,24.92,not safe
248,Maharashtra,Mumbai,Mumbai,19.082458,72.798353,Temple Street 204,Alley,Night,Monday,0.258,0.176,0.0,8,1208,0,18578,24.62,not safe
249,Maharashtra,Mumbai,Mumbai,18.98145,72.882417,Shivaji Path 391,Market Street,Evening,Friday,0.162,0.722,1.0,7,221,0,22172,81.58,safe
250,Maharashtra,Mumbai,Mumbai,19.047667,72.960278,Temple Street 717,Highway,Morning,Sunday,0.231,0.821,0.54,13,1364,1,20103,77.58,safe
251,Maharashtra,Mumbai,Mumbai,19.096336,72.965122,Commercial Complex 282,Residential,Morning,Friday,0.151,0.618,0.578,8,527,2,19773,64.84,medium
252,Maharashtra,Mumbai,Mumbai,19.086133,72.858342,Bus Stand 853,Highway,Afternoon,Friday,0.354,1.0,0.664,13,1157,1,19084,79.88,safe
253,Maharashtra,Mumbai,Mumbai,19.033601,72.888966,Housing Society 225,College Area,Afternoon,Friday,0.186,0.846,1.0,9,665,2,21149,80.74,safe
254,Maharashtra,Mumbai,Mumbai,19.056642,72.92818,Market Road 695,College Area,Afternoon,Saturday,0.246,1.0,0.903,11,746,0,18538,91.95,safe
255,Maharashtra,Mumbai,Mumbai,19.129626,72.877795,Main Street 926,College Area,Morning,Wednesday,0.073,0.809,0.492,8,319,1,21641,80.28,safe
256,Maharashtra,Mumbai,Mumbai,19.045161,72.911919,Railway Station Road 35,Market Street,Evening,Saturday,0.306,0.835,0.929,9,236,0,18990,81.59,safe
257,Maharashtra,Mumbai,Mumbai,18.989138,72.955124,Park Lane 93,Highway,Evening,Saturday,0.19,0.58,0.728,9,1695,0,19678,71.39,safe
258,Maharashtra,Mumbai,Mumbai,18.991361,72.824699,IT Park 180,Main Road,Afternoon,Sunday,0.114,0.842,0.666,9,535,0,20916,87.78,safe
259,Maharashtra,Mumbai,Mumbai,18.978261,72.935174,School Street 898,Highway,Evening,Sunday,0.191,0.846,0.44,10,592,0,18465,79.26,safe
260,Maharashtra,Mumbai,Mumbai,19.058099,72.810367,Gandhi Chowk 264,Alley,Evening,Saturday,0.479,0.28,0.34,7,2280,0,19055,29.93,not safe
261,Maharashtra,Mumbai,Mumbai,19.126494,72.787959,Industrial Area 824,Residential,Night,Monday,0.0,0.363,0.0,8,569,0,19805,46.23,medium
262,Maharashtra,Mumbai,Mumbai,19.057691,72.913639,Park Lane 773,Main Road,Night,Sunday,0.057,0.757,0.271,12,980,0,21240,65.73,medium
263,Maharashtra,Mumbai,Mumbai,19.151024,72.935804,School Street 375,Residential,Night,Monday,0.274,0.287,0.17,6,955,0,19759,34.58,not safe
264,Maharashtra,Mumbai,Mumbai,19.128335,72.879116,Market Road 550,Residential,Night,Wednesday,0.468,0.363,0.325,6,621,4,22091,15.43,not safe
265,Maharashtra,Mumbai,Mumbai,18.984028,72.955683,Market Road 599,Alley,Evening,Monday,0.396,0.278,0.588,7,1058,3,18006,27.04,not safe
266,Maharashtra,Mumbai,Mumbai,19.05162,72.806379,Shivaji Path 483,Residential,Evening,Friday,0.22,0.597,0.544,6,465,2,21670,51.88,medium
267,Maharashtra,Mumbai,Mumbai,19.044264,72.873406,Shivaji Path 664,Residential,Night,Saturday,0.239,0.453,0.052,5,1002,0,21319,35.69,not safe
268,Maharashtra,Mumbai,Mumbai,19.169061,72.787783,Temple Street 665,Alley,Morning,Tuesday,0.328,0.468,0.441,8,2160,1,22257,44.68,medium
269,Maharashtra,Mumbai,Mumbai,19.174291,72.923068,Station Road 969,Residential,Evening,Thursday,0.101,0.687,0.656,7,758,0,18212,69.97,medium
270,Maharashtra,Mumbai,Mumbai,19.112925,72.958241,Main Street 100,Main Road,Afternoon,Thursday,0.33,0.97,0.764,8,934,1,18000,77.96,safe
271,Maharashtra,Mumbai,Mumbai,19.118427,72.849019,Railway Station Road 380,College Area,Night,Friday,0.347,0.563,0.462,7,492,1,18690,47.95,medium
272,Maharashtra,Mumbai,Mumbai,18.992208,72.943645,Park Lane 907,Alley,Morning,Sunday,0.385,0.443,0.349,5,1341,2,21473,34.3,not safe
273,Maharashtra,Mumbai,Mumbai,19.048934,72.925401,Bus Stand 631,Alley,Evening,Monday,0.251,0.385,0.263,7,2104,0,20460,37.85,not safe
274,Maharashtra,Mumbai,Mumbai,19.135302,72.824208,Housing Society 223,Alley,Night,Tuesday,0.377,0.178,0.0,5,896,0,20927,18.16,not safe
275,Maharashtra,Mumbai,Mumbai,19.084869,72.824448,Housing Society 102,College Area,Evening,Friday,0.34,0.798,0.95,10,748,0,21204,80.01,safe
276,Maharashtra,Mumbai,Mumbai,19.069236,72.815687,Housing Society 63,Alley,Evening,Tuesday,0.271,0.4,0.769,6,2216,0,22832,46.25,medium
277,Maharashtra,Mumbai,Mumbai,19.101624,72.963828,Main Street 972,Alley,Morning,Saturday,0.211,0.559,0.423,8,1376,1,21290,53.23,medium
278,Maharashtra,Mumbai,Mumbai,19.17555,72.868048,Nehru Road 658,College Area,Morning,Monday,0.019,0.735,0.497,7,629,2,22772,72.1,safe
279,Maharashtra,Mumbai,Mumbai,19.006286,72.873183,Industrial Area 250,Main Road,Afternoon,Monday,0.365,1.0,0.548,8,740,0,19818,79.31,safe
280,Maharashtra,Mumbai,Mumbai,18.995719,72.800996,School Street 213,Market Street,Afternoon,Sunday,0.168,0.764,0.746,10,328,0,20163,86.34,safe
281,Maharashtra,Mumbai,Mumbai,19.095136,72.793823,Shivaji Path 337,Main Road,Morning,Wednesday,0.34,0.932,0.693,11,487,1,19970,82.52,safe
282,Maharashtra,Mumbai,Mumbai,19.096667,72.938037,Park Lane 134,Market Street,Evening,Sunday,0.187,0.451,0.853,11,503,1,19133,69.21,medium
283,Maharashtra,Mumbai,Mumbai,19.089379,72.848008,Gandhi Chowk 113,College Area,Morning,Tuesday,0.2,0.857,0.723,11,398,0,18340,89.89,safe
284,Maharashtra,Mumbai,Mumbai,19.019635,72.964776,MG Road 367,Main Road,Evening,Monday,0.084,0.557,0.673,12,966,1,18297,71.04,safe
285,Maharashtra,Mumbai,Mumbai,19.096872,72.930438,Gandhi Chowk 272,Residential,Afternoon,Saturday,0.106,0.763,0.411,9,1057,3,18970,58.33,medium
286,Maharashtra,Mumbai,Mumbai,19.070887,72.779167,IT Park 539,Residential,Morning,Thursday,0.283,0.705,0.336,9,1409,2,20255,55.31,medium
287,Maharashtra,Mumbai,Mumbai,19.042078,72.895543,Railway Station Road 797,Highway,Morning,Thursday,0.0,0.755,0.597,9,749,0,19429,90.57,safe
288,Maharashtra,Mumbai,Mumbai,19.110478,72.811675,Hospital Road 227,Market Street,Morning,Saturday,0.344,0.784,0.737,7,229,2,19965,69.38,medium
289,Maharashtra,Mumbai,Mumbai,19.023385,72.797093,Hospital Road 309,Alley,Morning,Monday,0.38,0.396,0.377,5,2234,1,22808,35.54,not safe
290,Maharashtra,Mumbai,Mumbai,19.122049,72.875674,Bus Stand 868,Alley,Night,Saturday,0.524,0.287,0.112,6,2167,1,21460,9.7,not safe
291,Maharashtra,Mumbai,Mumbai,19.003997,72.860864,Main Street 503,College Area,Night,Monday,0.009,0.66,0.474,10,366,2,19777,60.88,medium
292,Maharashtra,Mumbai,Mumbai,19.109844,72.874461,College Road 330,Market Street,Afternoon,Monday,0.271,0.667,0.742,9,239,0,22137,79.69,safe
293,Maharashtra,Mumbai,Mumbai,19.026908,72.872306,Park Lane 282,Market Street,Evening,Thursday,0.275,0.689,1.0,7,369,0,20996,76.63,safe
294,Maharashtra,Mumbai,Mumbai,19.078742,72.835337,Hospital Road 302,Alley,Night,Monday,0.248,0.15,0.0,4,1775,0,18154,15.44,not safe
295,Maharashtra,Mumbai,Mumbai,19.118883,72.850029,Main Street 874,College Area,Afternoon,Thursday,0.194,0.845,0.648,7,745,2,18903,70.04,safe
296,Maharashtra,Mumbai,Mumbai,19.02976,72.817429,Railway Station Road 910,Main Road,Night,Wednesday,0.305,0.518,0.24,12,671,2,18073,43.25,medium
297,Maharashtra,Mumbai,Mumbai,19.048075,72.898668,Railway Station Road 409,Alley,Morning,Wednesday,0.43,0.419,0.133,4,1927,4,22398,13.6,not safe
298,Maharashtra,Mumbai,Mumbai,18.985844,72.823916,IT Park 321,College Area,Evening,Wednesday,0.127,0.722,1.0,9,404,0,20561,85.72,safe
299,Maharashtra,Mumbai,Mumbai,19.112096,72.96404,Park Lane 704,Alley,Morning,Monday,0.451,0.498,0.27,5,1022,3,20522,28.71,not safe
300,Maharashtra,Mumbai,Mumbai,19.038438,72.863193,College Road 96,Alley,Morning,Saturday,0.256,0.579,0.415,6,2202,1,21825,46.09,medium
301,Maharashtra,Mumbai,Mumbai,19.004632,72.909243,Housing Society 832,Main Road,Morning,Friday,0.201,0.906,0.723,10,453,2,21451,81.82,safe
302,Maharashtra,Mumbai,Mumbai,19.165005,72.914208,School Street 576,Highway,Morning,Thursday,0.211,0.951,0.187,11,1265,1,21311,74.86,safe
303,Maharashtra,Mumbai,Mumbai,19.126365,72.940089,Housing Society 895,College Area,Night,Sunday,0.216,0.584,0.604,10,453,0,18972,64.93,medium
304,Maharashtra,Mumbai,Mumbai,19.14011,72.913029,Station Road 992,Highway,Evening,Wednesday,0.287,0.728,0.954,13,1266,0,22194,80.34,safe
305,Maharashtra,Mumbai,Mumbai,19.110203,72.917105,Main Street 592,Market Street,Afternoon,Tuesday,0.357,0.818,0.814,8,307,2,18661,70.48,safe
306,Maharashtra,Mumbai,Mumbai,19.171518,72.894226,Bus Stand 230,Residential,Evening,Sunday,0.293,0.619,0.349,9,958,1,18366,53.38,medium
307,Maharashtra,Mumbai,Mumbai,19.108629,72.896773,School Street 377,Residential,Evening,Friday,0.096,0.421,0.507,6,1227,0,20980,56.65,medium
308,Maharashtra,Mumbai,Mumbai,19.175147,72.864752,Shivaji Path 827,Alley,Morning,Friday,0.388,0.427,0.393,4,1672,1,21764,36.53,not safe
309,Maharashtra,Mumbai,Mumbai,19.122572,72.952938,Market Road 30,Main Road,Evening,Saturday,0.128,0.877,0.745,12,499,1,18269,81.49,safe
310,Maharashtra,Mumbai,Mumbai,19.013975,72.785492,Temple Street 944,Highway,Evening,Monday,0.311,0.975,0.633,13,1608,0,20674,77.66,safe
311,Maharashtra,Mumbai,Mumbai,18.98354,72.939314,Gandhi Chowk 891,Main Road,Night,Monday,0.285,0.414,0.536,11,886,1,22094,51.09,medium
312,Maharashtra,Mumbai,Mumbai,19.043466,72.943205,Park Lane 759,College Area,Morning,Monday,0.159,0.772,0.636,9,411,2,22199,75.69,safe
313,Maharashtra,Mumbai,Mumbai,19.043865,72.91948,Hospital Road 221,Alley,Night,Thursday,0.421,0.196,0.035,6,1001,0,20382,18.96,not safe
314,Maharashtra,Mumbai,Mumbai,19.123576,72.8055,Industrial Area 162,Highway,Evening,Saturday,0.244,0.771,0.284,10,1267,0,19420,69.3,medium
315,Maharashtra,Mumbai,Mumbai,19.033794,72.853111,Industrial Area 796,Market Street,Morning,Monday,0.363,0.577,0.873,8,444,0,20007,76.77,safe
316,Maharashtra,Mumbai,Mumbai,19.134626,72.821802,Park Lane 162,Market Street,Morning,Saturday,0.183,0.732,0.676,9,326,1,22906,79.2,safe
317,Maharashtra,Mumbai,Mumbai,19.052323,72.932747,College Road 279,Alley,Night,Thursday,0.45,0.002,0.0,4,2194,5,20759,0.0,not safe
318,Maharashtra,Mumbai,Mumbai,19.024368,72.8629,Railway Station Road 425,Highway,Afternoon,Sunday,0.167,1.0,0.632,11,1464,0,22004,88.31,safe
319,Maharashtra,Mumbai,Mumbai,19.012032,72.799673,Hospital Road 117,Highway,Night,Monday,0.167,0.73,0.034,10,1587,0,19157,55.98,medium
320,Maharashtra,Mumbai,Mumbai,19.145785,72.857154,Temple Street 695,College Area,Night,Friday,0.345,0.622,0.362,10,782,2,18977,45.53,medium
321,Maharashtra,Mumbai,Mumbai,19.009246,72.960998,Temple Street 47,Main Road,Night,Friday,0.11,0.452,0.289,9,666,0,22363,56.95,medium
322,Maharashtra,Mumbai,Mumbai,18.993422,72.875177,Station Road 8,Main Road,Evening,Tuesday,0.339,0.691,1.0,8,591,1,20168,72.15,safe
323,Maharashtra,Mumbai,Mumbai,19.145694,72.850351,Park Lane 783,Highway,Evening,Wednesday,0.339,0.921,0.764,9,576,1,21746,76.76,safe
324,Maharashtra,Mumbai,Mumbai,19.085139,72.818513,Main Street 8,Alley,Night,Tuesday,0.368,0.251,0.0,8,2169,2,21091,9.23,not safe
325,Maharashtra,Mumbai,Mumbai,19.112134,72.911046,Park Lane 390,Market Street,Afternoon,Friday,0.0,0.892,0.693,7,477,0,22877,88.27,safe
326,Maharashtra,Mumbai,Mumbai,19.090713,72.846028,School Street 854,College Area,Evening,Monday,0.112,0.693,0.979,10,707,1,22348,80.01,safe
327,Maharashtra,Mumbai,Mumbai,18.993627,72.93306,Commercial Complex 883,College Area,Morning,Thursday,0.197,0.886,0.569,11,398,0,22289,87.63,safe
